DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,DepartmentKey,CurrencyKey,Quantity,Revenue,Cost,Profit,Budget,Forecast,ProductCode,ProductName,Category,StandardCost,ListPrice,CustomerCode,CustomerName,CustomerType,Industry,City,Country,CustomerSince,IsActive
20252405,96,3377,2,106,5,1,14,1289.47,934.17,355.3,1308.55,1320.07,P0096,Turbochargers Product 96,Turbochargers,72,549,C03377,"Johnson, Thompson and Murray",Fleet,Transportation,Wardberg,Netherlands,2020-12-23,1
20233191,29,4513,3,45,5,1,20,1291.73,803.82,487.91,1305.65,1408.07,P0029,Fuel Systems Product 29,Fuel Systems,128,126,C04513,Williams LLC,Fleet,Automotive,Angelashire,Austria,2019-04-26,1
20241966,42,1658,9,36,3,4,12,4081.0,2502.44,1578.56,4213.0,4083.02,P0042,Fuel Systems Product 42,Fuel Systems,96,866,C01658,Knox LLC,Distributor,Transportation,Phamview,Netherlands,2023-08-08,1
20229429,175,1754,6,18,8,3,1,2049.52,1242.09,807.43,2022.48,2145.27,P0175,Aftertreatment Product 175,Aftertreatment,234,137,C01754,Thompson-Patel,Distributor,Transportation,Port Sandra,Poland,2025-11-01,1
20246654,321,4398,1,19,10,1,15,4817.28,2900.97,1916.31,4882.03,5177.4,P0321,Cooling Systems Product 321,Cooling Systems,340,488,C04398,Vega-Barr,Fleet,Manufacturing,Port Coreyville,Netherlands,2026-06-13,1
20225477,289,4556,3,3,1,5,10,4587.44,3658.47,928.97,4554.34,4878.26,P0289,Fuel Systems Product 289,Fuel Systems,169,373,C04556,Mitchell-Johnson,OEM,Transportation,Lake Charleschester,Italy,2024-02-16,1
20241950,57,1270,5,114,4,1,2,3507.17,2357.1,1150.07,3339.05,3604.51,P0057,Filtration Product 57,Filtration,182,606,C01270,"Hammond, Rubio and Ramirez",Distributor,Automotive,East Donna,Poland,2017-07-18,1
20235157,109,3570,4,59,2,2,17,2619.38,1996.01,623.37,2640.73,2512.78,P0109,Cooling Systems Product 109,Cooling Systems,251,702,C03570,"Walsh, Francis and Jones",Distributor,Transportation,Whitetown,Netherlands,2022-03-29,1
20248256,155,2500,10,107,9,4,17,1203.52,904.34,299.18,1151.01,1251.45,P0155,Fuel Systems Product 155,Fuel Systems,406,343,C02500,"Joyce, Alexander and Smith",Fleet,Automotive,Shawchester,Austria,2020-01-30,1
20260838,187,380,6,7,8,2,17,2260.89,1799.88,461.01,2326.74,2158.89,P0187,Fuel Systems Product 187,Fuel Systems,253,517,C00380,Patel-Soto,OEM,Manufacturing,East John,Netherlands,2018-11-12,1
20227812,159,2587,9,8,6,2,16,720.92,503.34,217.58,726.55,711.62,P0159,Filtration Product 159,Filtration,180,372,C02587,"Lewis, Ramos and Hayes",Fleet,Transportation,West Hector,Poland,2019-05-05,1
20257215,359,1350,5,63,1,1,17,2234.22,1802.97,431.25,2253.55,2222.15,P0359,Filtration Product 359,Filtration,54,841,C01350,Sanchez-Randall,Fleet,Automotive,East Davidview,Spain,2024-07-23,1
20229120,423,3306,8,8,6,1,20,3245.23,2084.42,1160.81,3279.24,3261.26,P0423,Fuel Systems Product 423,Fuel Systems,466,114,C03306,"Barr, Kaiser and Rosales",OEM,Transportation,Welchview,Sweden,2018-05-03,1
20255458,418,4989,10,64,9,2,10,1645.65,1213.28,432.37,1716.51,1776.11,P0418,Sensors Product 418,Sensors,65,522,C04989,Williams-Brooks,OEM,Automotive,New Melissaside,Spain,2026-06-02,1
20230474,309,4179,1,94,7,2,19,4963.45,3615.55,1347.9,4973.61,4818.18,P0309,Filtration Product 309,Filtration,421,447,C04179,Woods Inc,OEM,Automotive,East Monica,Austria,2020-06-14,1
20235525,79,4773,10,79,9,2,11,4988.46,3690.44,1298.02,5097.23,4948.11,P0079,Fuel Systems Product 79,Fuel Systems,182,426,C04773,Miller Group,OEM,Transportation,Calderonshire,Austria,2023-11-27,1
20236801,335,1608,5,30,4,2,8,910.77,741.14,169.63,944.74,969.92,P0335,Cooling Systems Product 335,Cooling Systems,434,418,C01608,"James, Andersen and Rodriguez",Distributor,Transportation,West Robin,France,2022-05-25,1
20235805,379,4037,10,113,10,2,15,249.1,218.47,30.63,250.12,241.87,P0379,Cooling Systems Product 379,Cooling Systems,221,917,C04037,Jimenez and Sons,OEM,Manufacturing,Millermouth,Spain,2017-04-06,1
20229008,60,2026,10,111,5,3,9,3392.02,2567.87,824.15,3301.19,3640.15,P0060,Cooling Systems Product 60,Cooling Systems,86,746,C02026,Patterson LLC,OEM,Transportation,Port Michael,Sweden,2022-03-18,1
20231330,95,4342,9,82,1,3,20,2405.79,1829.49,576.3,2426.89,2347.95,P0095,Aftertreatment Product 95,Aftertreatment,466,868,C04342,Shaw and Sons,OEM,Automotive,Heidiside,Spain,2022-05-05,1
20238389,286,2761,8,86,4,4,19,2222.29,1606.79,615.5,2299.87,2376.35,P0286,Aftertreatment Product 286,Aftertreatment,346,148,C02761,"Jensen, Morrison and Johnson",Distributor,Transportation,North Kimberly,Belgium,2022-01-13,1
20221225,280,1996,7,120,10,1,3,3076.37,2538.24,538.13,3052.32,3258.78,P0280,Filtration Product 280,Filtration,159,364,C01996,Lee-Hill,Distributor,Transportation,West Amandachester,Germany,2022-10-25,1
20229214,454,2190,4,97,4,1,13,3621.7,2920.28,701.42,3760.79,3899.36,P0454,Cooling Systems Product 454,Cooling Systems,141,632,C02190,Rodriguez and Sons,Fleet,Manufacturing,West Makayla,Spain,2024-12-14,1
20240993,477,4600,9,75,6,3,7,2546.14,2060.57,485.57,2603.1,2542.12,P0477,Aftertreatment Product 477,Aftertreatment,143,204,C04600,Rosario LLC,Fleet,Manufacturing,Spencershire,Spain,2022-10-27,1
20232891,242,1107,4,29,3,5,18,4364.87,2659.17,1705.7,4313.04,4199.85,P0242,Aftertreatment Product 242,Aftertreatment,231,167,C01107,"Price, Nolan and Vasquez",OEM,Manufacturing,Juanberg,Belgium,2021-06-22,1
20221175,205,3057,6,3,2,4,18,1833.03,1196.07,636.96,1868.16,1986.15,P0205,Sensors Product 205,Sensors,355,908,C03057,"Schmidt, Mcmillan and Davis",Fleet,Manufacturing,South Dennisside,Poland,2024-02-04,1
20238990,68,132,1,110,4,2,7,4988.12,3460.06,1528.06,4831.53,5027.82,P0068,Filtration Product 68,Filtration,120,182,C00132,"Morales, Hancock and Mata",Fleet,Transportation,Port Steven,Austria,2018-04-21,1
20221934,398,367,5,24,6,3,15,1393.35,1086.03,307.32,1333.67,1490.32,P0398,Fuel Systems Product 398,Fuel Systems,493,797,C00367,English-Powell,Fleet,Manufacturing,Oscarborough,Poland,2022-03-08,1
20227747,51,3131,2,69,2,3,14,3514.83,2308.26,1206.57,3593.44,3403.64,P0051,Electronics Product 51,Electronics,420,511,C03131,Frazier and Sons,Fleet,Manufacturing,Lake James,Italy,2018-06-04,1
20239250,69,1296,1,69,1,5,4,3800.88,3348.61,452.27,3933.37,3980.22,P0069,Cooling Systems Product 69,Cooling Systems,184,980,C01296,Richardson-Snyder,Fleet,Automotive,New Kimberlymouth,Sweden,2024-03-27,1
20230826,89,4168,8,86,2,2,10,4620.65,3661.23,959.42,4510.19,4580.66,P0089,Sensors Product 89,Sensors,93,629,C04168,"King, Wilson and Adams",Fleet,Automotive,North Shirley,Italy,2019-06-08,1
20258832,433,4499,6,44,6,5,20,4478.95,3516.44,962.51,4525.48,4438.27,P0433,Turbochargers Product 433,Turbochargers,231,779,C04499,Murray-Mcbride,Fleet,Automotive,North Matthewstad,Poland,2017-06-09,1
20259833,309,4536,9,55,9,3,7,545.19,369.25,175.94,546.5,578.8,P0309,Filtration Product 309,Filtration,421,447,C04536,Gomez-Santiago,Distributor,Transportation,Tuckershire,France,2020-06-17,1
20221635,482,4412,2,53,6,2,20,1766.25,1213.65,552.6,1850.53,1926.03,P0482,Sensors Product 482,Sensors,192,982,C04412,Mcdonald-Christensen,Distributor,Automotive,Lake Adamburgh,Sweden,2021-03-04,1
20230209,100,3488,7,29,5,4,17,3433.17,2638.63,794.54,3589.91,3738.07,P0100,Cooling Systems Product 100,Cooling Systems,266,465,C03488,Lamb LLC,Fleet,Manufacturing,West Alejandroville,Sweden,2023-11-13,1
20257324,62,2734,5,27,6,1,16,3372.51,2917.45,455.06,3239.65,3358.86,P0062,Sensors Product 62,Sensors,425,477,C02734,Cooper Ltd,Distributor,Manufacturing,Lake Tammieport,Sweden,2019-08-12,1
20249133,375,4855,6,49,6,3,7,4654.28,3785.95,868.33,4530.37,4629.42,P0375,Electronics Product 375,Electronics,53,145,C04855,Flowers-Franklin,OEM,Transportation,Porterport,Belgium,2018-10-03,1
20258810,98,3681,10,116,1,5,2,4886.83,3302.8,1584.03,4887.83,5304.84,P0098,Filtration Product 98,Filtration,94,362,C03681,Hunt-Perez,Distributor,Manufacturing,West Samantha,Poland,2018-04-19,1
20232488,171,4916,1,80,8,2,1,487.7,299.85,187.85,485.7,513.08,P0171,Cooling Systems Product 171,Cooling Systems,353,541,C04916,"Bonilla, Flores and Kennedy",Fleet,Automotive,Fitzgeraldstad,Italy,2019-04-25,1
20258386,36,3967,2,36,1,4,4,4553.61,3421.96,1131.65,4428.28,4928.41,P0036,Electronics Product 36,Electronics,480,345,C03967,Bell-Diaz,Distributor,Manufacturing,South Rachel,Italy,2025-11-19,1
20222236,261,3805,8,43,6,4,11,4904.29,4281.61,622.68,4973.72,4806.63,P0261,Turbochargers Product 261,Turbochargers,231,310,C03805,"Watts, Brown and Garner",Fleet,Transportation,Wrightside,Germany,2017-10-14,1
20234851,438,2865,3,3,2,5,7,2425.44,2061.71,363.73,2365.09,2522.76,P0438,Electronics Product 438,Electronics,347,372,C02865,Stanley PLC,OEM,Manufacturing,Port Cassandraberg,Spain,2022-12-13,1
20238356,109,4726,5,11,3,5,3,3124.79,2549.47,575.32,3273.39,3085.71,P0109,Cooling Systems Product 109,Cooling Systems,251,702,C04726,"Rowe, Davis and Gross",Distributor,Automotive,New Pedrohaven,Belgium,2019-07-10,1
20242986,461,1117,1,93,10,5,1,4611.7,2845.63,1766.07,4439.91,4979.75,P0461,Fuel Systems Product 461,Fuel Systems,267,237,C01117,Howard-Brown,Fleet,Automotive,Acostaview,Italy,2024-03-15,1
20233734,7,1743,5,65,8,3,11,1668.65,1244.67,423.98,1749.21,1713.36,P0007,Sensors Product 7,Sensors,349,969,C01743,Cain-Garcia,Distributor,Transportation,South Don,Germany,2017-12-22,1
20238834,375,754,2,25,3,5,20,4814.73,3692.32,1122.41,4641.22,4846.68,P0375,Electronics Product 375,Electronics,53,145,C00754,"Glover, Kline and Curtis",Fleet,Automotive,Timothyfort,Germany,2025-05-08,1
20247590,274,3771,5,12,10,5,13,1874.95,1681.2,193.75,1817.92,2044.43,P0274,Aftertreatment Product 274,Aftertreatment,138,872,C03771,Hester-Palmer,OEM,Automotive,Kellymouth,Germany,2023-05-31,1
20237360,283,1119,5,101,6,4,14,1900.0,1551.6,348.4,1881.8,1983.79,P0283,Electronics Product 283,Electronics,313,844,C01119,"Lewis, Fuentes and Smith",Distributor,Transportation,North Austin,Netherlands,2024-11-29,1
20246034,222,790,2,104,1,3,11,2247.63,1463.44,784.19,2292.08,2456.11,P0222,Cooling Systems Product 222,Cooling Systems,375,952,C00790,Phillips-Decker,Fleet,Automotive,Katherinetown,Austria,2019-07-09,1
20235408,123,3411,5,70,3,4,6,1501.56,1311.85,189.71,1452.35,1598.36,P0123,Cooling Systems Product 123,Cooling Systems,147,719,C03411,Rogers PLC,OEM,Manufacturing,Pinedastad,Austria,2020-07-31,1
20226169,67,814,5,67,6,2,13,1629.22,1365.51,263.71,1548.89,1606.29,P0067,Turbochargers Product 67,Turbochargers,160,257,C00814,"Schneider, Wilson and Smith",OEM,Manufacturing,Maciastown,Poland,2018-03-25,1
20220599,369,2131,1,70,6,2,11,4724.92,2848.99,1875.93,4581.04,4586.34,P0369,Cooling Systems Product 369,Cooling Systems,129,206,C02131,Banks-Walls,Fleet,Automotive,North Derrick,Belgium,2016-11-12,1
20254978,416,3280,10,113,1,2,10,735.93,648.04,87.89,711.38,746.42,P0416,Electronics Product 416,Electronics,125,422,C03280,Dawson-Alvarez,Distributor,Manufacturing,Port Kimberlychester,Germany,2016-08-07,1
20237497,57,1244,4,7,5,1,1,3332.86,2140.16,1192.7,3226.77,3189.02,P0057,Filtration Product 57,Filtration,182,606,C01244,Mccarthy PLC,Fleet,Manufacturing,Priceshire,Germany,2025-07-26,1
20227521,100,2296,8,62,1,3,16,895.19,668.95,226.24,862.77,884.84,P0100,Cooling Systems Product 100,Cooling Systems,266,465,C02296,"Rollins, Mcdonald and Mathews",Fleet,Automotive,North Christinefort,Netherlands,2019-05-14,1
20256630,329,2888,10,109,2,2,3,4667.64,3683.99,983.65,4853.29,4993.96,P0329,Turbochargers Product 329,Turbochargers,261,982,C02888,"Martin, Estrada and Pearson",OEM,Automotive,Andrewport,France,2022-08-23,1
20244528,424,676,6,93,5,3,19,1939.29,1429.89,509.4,1893.39,1905.57,P0424,Filtration Product 424,Filtration,265,363,C00676,Petersen Ltd,Fleet,Transportation,Robertburgh,Sweden,2020-10-20,1
20257032,237,3538,4,22,6,1,20,1677.44,1072.09,605.35,1607.79,1813.49,P0237,Sensors Product 237,Sensors,90,902,C03538,"Rodriguez, Keller and Solomon",OEM,Transportation,Lovefort,Belgium,2020-01-14,1
20223556,349,4351,9,70,8,2,10,2412.81,1937.33,475.48,2447.2,2610.26,P0349,Sensors Product 349,Sensors,433,706,C04351,Leblanc-Rowe,Distributor,Transportation,Hensonland,France,2023-10-31,1
20241626,482,3558,9,103,3,1,6,2630.85,1843.49,787.36,2651.47,2664.55,P0482,Sensors Product 482,Sensors,192,982,C03558,Rogers and Sons,OEM,Automotive,Jillmouth,Poland,2020-05-15,1
20257196,464,4323,8,95,8,2,10,3796.54,2479.7,1316.84,3883.78,3869.31,P0464,Filtration Product 464,Filtration,103,843,C04323,"Owens, Nelson and Cortez",Fleet,Manufacturing,Cartershire,Sweden,2023-04-18,1
20250870,455,2573,5,120,4,1,6,3751.74,3088.0,663.74,3861.59,3810.41,P0455,Fuel Systems Product 455,Fuel Systems,304,983,C02573,Parker LLC,Fleet,Automotive,North Mark,Sweden,2023-02-04,1
20234045,4,1652,7,102,7,4,15,4212.34,3198.26,1014.08,4145.5,4148.07,P0004,Fuel Systems Product 4,Fuel Systems,284,750,C01652,"Carson, Jensen and Ayers",Fleet,Automotive,Crosshaven,Belgium,2017-11-25,1
20243682,104,1271,4,42,1,5,8,4407.42,2939.36,1468.06,4603.37,4649.22,P0104,Sensors Product 104,Sensors,395,283,C01271,"Faulkner, Sims and Pearson",OEM,Transportation,Natalieberg,Spain,2025-04-04,1
20228306,433,1900,2,48,1,4,17,2423.29,1996.66,426.63,2322.53,2555.32,P0433,Turbochargers Product 433,Turbochargers,231,779,C01900,Stone PLC,Fleet,Manufacturing,Victorialand,Spain,2026-07-31,1
20236806,227,812,7,65,3,4,20,1805.88,1565.14,240.74,1879.82,1867.63,P0227,Cooling Systems Product 227,Cooling Systems,263,315,C00812,Hahn and Sons,OEM,Manufacturing,Trujilloberg,Italy,2017-07-04,1
20249001,429,999,5,60,6,1,3,3789.85,3378.82,411.03,3837.87,4146.45,P0429,Aftertreatment Product 429,Aftertreatment,463,540,C00999,Nash Inc,Fleet,Automotive,Doughertyberg,Belgium,2019-06-04,1
20227187,364,1351,9,30,5,1,4,4400.3,2894.16,1506.14,4466.3,4527.86,P0364,Sensors Product 364,Sensors,242,217,C01351,Morrow and Sons,Fleet,Transportation,Abbottchester,Germany,2019-08-03,1
20226491,431,2091,4,86,9,4,7,4751.8,3228.99,1522.81,4928.57,5225.89,P0431,Fuel Systems Product 431,Fuel Systems,367,503,C02091,Rodgers Group,Distributor,Automotive,Mccannberg,Poland,2017-03-07,1
20222656,186,3378,5,67,1,1,18,403.77,263.87,139.9,400.92,402.47,P0186,Sensors Product 186,Sensors,325,550,C03378,Lee-Schroeder,Fleet,Manufacturing,East Ryan,Belgium,2019-08-22,1
20239151,99,4651,10,2,6,2,17,1646.85,1167.31,479.54,1578.96,1678.37,P0099,Fuel Systems Product 99,Fuel Systems,88,252,C04651,Crawford Group,Distributor,Manufacturing,South Joshua,Germany,2022-08-05,1
20240068,168,2190,8,43,10,5,19,827.47,589.53,237.94,809.9,791.25,P0168,Fuel Systems Product 168,Fuel Systems,192,876,C02190,Rodriguez and Sons,Fleet,Manufacturing,West Makayla,Spain,2024-12-14,1
20251012,28,1727,1,60,3,5,6,1742.93,1510.4,232.53,1795.22,1842.03,P0028,Sensors Product 28,Sensors,216,459,C01727,Fisher-Taylor,Fleet,Transportation,East Brian,Germany,2017-12-03,1
20247509,314,2913,2,13,4,5,10,4285.99,3492.81,793.18,4148.82,4630.91,P0314,Sensors Product 314,Sensors,460,598,C02913,"Cook, Mcdaniel and Ellis",Fleet,Automotive,Mooreshire,Belgium,2022-10-17,1
20245511,190,3953,7,68,5,2,4,4722.51,3832.59,889.92,4635.05,4567.18,P0190,Sensors Product 190,Sensors,92,951,C03953,Fisher Inc,Fleet,Manufacturing,South Sonyaburgh,Germany,2024-05-12,1
20246072,474,208,2,87,3,1,16,2352.41,1854.04,498.37,2309.01,2309.89,P0474,Fuel Systems Product 474,Fuel Systems,91,178,C00208,"Parrish, Johnson and Vang",Fleet,Manufacturing,New Andrewbury,Belgium,2019-01-04,1
20225031,497,4475,10,75,8,4,7,242.57,210.39,32.18,242.57,253.84,P0497,Electronics Product 497,Electronics,217,126,C04475,"Owens, Miller and Clark",Distributor,Automotive,South Anthonystad,Netherlands,2021-08-15,1
20243569,245,1621,1,85,4,4,11,4397.41,3668.32,729.09,4244.95,4409.86,P0245,Sensors Product 245,Sensors,412,637,C01621,Duncan-Wilson,OEM,Transportation,Lake Scottfurt,Germany,2026-02-14,1
20233235,52,3218,8,66,7,3,5,460.61,294.32,166.29,461.15,497.11,P0052,Fuel Systems Product 52,Fuel Systems,458,683,C03218,"Osborne, Miller and Ward",Fleet,Automotive,West Kendrabury,Sweden,2026-06-17,1
20240897,165,4688,8,55,1,4,16,3374.43,2589.63,784.8,3471.77,3647.17,P0165,Turbochargers Product 165,Turbochargers,126,845,C04688,Lopez LLC,OEM,Manufacturing,East Kyle,Germany,2018-08-19,1
20260221,76,2425,8,107,5,3,7,2056.51,1420.27,636.24,2017.94,2052.18,P0076,Aftertreatment Product 76,Aftertreatment,498,375,C02425,Rodriguez-Baker,OEM,Transportation,Ashleyhaven,Spain,2017-03-25,1
20229475,348,1136,10,77,9,1,16,2023.09,1565.66,457.43,2119.41,2158.63,P0348,Electronics Product 348,Electronics,355,293,C01136,Cochran-Lee,OEM,Transportation,Robertsville,Austria,2023-09-28,1
20230661,3,3645,10,90,7,3,8,3085.09,2455.09,630.0,3187.99,3321.06,P0003,Aftertreatment Product 3,Aftertreatment,441,811,C03645,Pruitt and Sons,Distributor,Transportation,Hamptonburgh,Belgium,2017-03-07,1
20238039,41,3127,6,14,10,3,6,1740.08,1199.8,540.28,1703.47,1786.24,P0041,Fuel Systems Product 41,Fuel Systems,90,256,C03127,Johnson and Sons,OEM,Automotive,Marshallville,France,2023-02-20,1
20256165,320,4775,9,78,1,4,13,2324.37,1943.27,381.1,2305.22,2283.64,P0320,Fuel Systems Product 320,Fuel Systems,332,371,C04775,Hernandez-Greene,OEM,Automotive,North Travis,Italy,2018-10-25,1
20222506,92,794,9,29,9,4,16,3158.24,2840.09,318.15,3163.81,3423.85,P0092,Electronics Product 92,Electronics,297,337,C00794,Cooper and Sons,OEM,Transportation,South Charlestown,France,2018-05-30,1
20228755,162,1457,8,58,2,4,18,662.5,574.89,87.61,668.49,693.25,P0162,Sensors Product 162,Sensors,284,405,C01457,Thompson-Johnson,OEM,Automotive,Port Andrewland,Poland,2020-10-25,1
20233706,39,3634,6,88,1,5,5,1191.26,780.07,411.19,1155.77,1189.79,P0039,Filtration Product 39,Filtration,453,666,C03634,"Lewis, Martinez and Miles",Distributor,Automotive,Daybury,Austria,2019-05-03,1
20252646,346,3488,7,77,7,2,1,2040.77,1405.01,635.76,1939.26,2025.03,P0346,Turbochargers Product 346,Turbochargers,129,780,C03488,Lamb LLC,Fleet,Manufacturing,West Alejandroville,Sweden,2023-11-13,1
20249872,94,3017,6,33,1,5,9,2669.86,2397.76,272.1,2769.86,2604.95,P0094,Aftertreatment Product 94,Aftertreatment,214,964,C03017,Clark Ltd,Fleet,Manufacturing,Barrettfort,Italy,2024-05-07,1
20231340,326,4482,6,105,9,1,10,1928.97,1700.75,228.22,1929.41,1854.23,P0326,Sensors Product 326,Sensors,428,355,C04482,"Smith, Vargas and Fowler",OEM,Transportation,Hernandezside,Belgium,2026-02-05,1
20246897,456,125,8,41,10,1,6,4614.84,3199.44,1415.4,4783.3,5072.78,P0456,Sensors Product 456,Sensors,174,742,C00125,Ortega-Kelly,Distributor,Manufacturing,Julieshire,Germany,2025-02-05,1
20242403,427,402,1,82,6,2,2,3436.22,2819.77,616.45,3386.41,3694.23,P0427,Sensors Product 427,Sensors,314,409,C00402,"Haas, Poole and Burton",OEM,Automotive,Clarkeville,Spain,2021-02-27,1
20260565,304,4244,4,42,5,2,8,600.39,510.32,90.07,574.16,655.91,P0304,Turbochargers Product 304,Turbochargers,379,394,C04244,Harrell Inc,OEM,Manufacturing,Joneshaven,Germany,2024-12-19,1
20224213,429,4744,4,41,5,1,13,4276.26,3814.37,461.89,4396.28,4249.77,P0429,Aftertreatment Product 429,Aftertreatment,463,540,C04744,Rivera PLC,Distributor,Transportation,Sheilafort,Germany,2019-06-21,1
20232766,57,2497,6,27,10,2,2,1203.96,947.17,256.79,1204.83,1148.82,P0057,Filtration Product 57,Filtration,182,606,C02497,"Cole, Wheeler and Bridges",OEM,Transportation,Andersonborough,Spain,2023-11-30,1
20232702,12,2439,3,87,8,1,11,1437.45,1212.61,224.84,1374.62,1456.88,P0012,Turbochargers Product 12,Turbochargers,314,761,C02439,"Garcia, Brewer and Perry",Distributor,Transportation,Vazquezmouth,Sweden,2022-01-24,1
20252802,332,4689,6,51,2,5,15,3079.12,2452.46,626.66,3009.39,3280.02,P0332,Filtration Product 332,Filtration,298,534,C04689,Myers PLC,Fleet,Transportation,Scottbury,Italy,2022-01-04,1
20250462,443,4961,4,91,9,2,2,2927.73,2633.82,293.91,3062.5,3215.23,P0443,Cooling Systems Product 443,Cooling Systems,179,863,C04961,"Mcknight, Caldwell and Tyler",Distributor,Manufacturing,Sanchezbury,France,2024-10-20,1
20224944,361,2593,1,15,10,4,17,2856.85,1870.72,986.13,2950.18,3023.38,P0361,Turbochargers Product 361,Turbochargers,486,137,C02593,Yoder-Morrison,Distributor,Transportation,Mcclainbury,France,2022-06-09,1
20236767,323,4729,7,103,3,2,20,3786.09,3137.82,648.27,3653.53,4117.41,P0323,Sensors Product 323,Sensors,450,646,C04729,Phillips-Cox,Distributor,Transportation,Priceton,Belgium,2017-05-09,1
20233598,156,2219,1,108,5,4,7,4718.47,3499.41,1219.06,4674.2,4597.56,P0156,Sensors Product 156,Sensors,455,484,C02219,Townsend Ltd,Distributor,Manufacturing,South Meagan,Italy,2018-09-15,1
20239321,323,3938,2,34,6,3,19,4230.98,3359.04,871.94,4202.03,4037.13,P0323,Sensors Product 323,Sensors,450,646,C03938,Miles-Garcia,Fleet,Automotive,East Elizabeth,Netherlands,2016-12-01,1
20240196,35,4469,8,111,7,2,2,2319.8,2003.02,316.78,2243.65,2327.3,P0035,Filtration Product 35,Filtration,488,634,C04469,Rodriguez-Pope,OEM,Manufacturing,Saraberg,Italy,2019-06-11,1
20232476,341,2755,10,104,6,3,14,3351.28,2655.21,696.07,3306.11,3355.31,P0341,Aftertreatment Product 341,Aftertreatment,113,675,C02755,Gibson LLC,Distributor,Manufacturing,New Robert,Poland,2026-04-12,1
20246760,186,2988,1,69,3,1,14,4292.07,3117.65,1174.42,4484.09,4448.43,P0186,Sensors Product 186,Sensors,325,550,C02988,Weaver-Warren,Fleet,Manufacturing,Robinside,France,2019-11-08,1
20228158,134,1112,2,62,7,4,17,1919.56,1561.4,358.16,1980.49,1901.89,P0134,Fuel Systems Product 134,Fuel Systems,256,227,C01112,"Griffith, Johnson and Porter",Distributor,Automotive,Robertmouth,Austria,2019-02-15,1
20251101,490,4224,1,111,2,2,12,2495.43,1912.42,583.01,2373.89,2561.95,P0490,Filtration Product 490,Filtration,178,560,C04224,Alvarado and Sons,Fleet,Transportation,Jacquelinechester,Belgium,2017-03-20,1
20227198,202,1555,4,72,1,5,9,3376.58,2807.2,569.38,3326.2,3207.76,P0202,Turbochargers Product 202,Turbochargers,235,182,C01555,Little-Murray,Distributor,Manufacturing,Meganton,Italy,2018-01-02,1
20246853,86,4626,7,97,2,3,17,4497.86,3185.99,1311.87,4501.15,4720.73,P0086,Filtration Product 86,Filtration,290,692,C04626,"Smith, Lopez and Kelley",OEM,Transportation,Lake Barry,Germany,2023-02-05,1
20232338,188,662,9,7,9,1,4,4152.36,3652.95,499.41,4119.6,4168.81,P0188,Turbochargers Product 188,Turbochargers,386,198,C00662,"Christian, Frazier and Smith",Distributor,Automotive,Danielville,Italy,2018-11-14,1
20245120,233,4142,7,96,3,1,2,3049.13,1897.83,1151.3,3140.81,3186.83,P0233,Fuel Systems Product 233,Fuel Systems,158,136,C04142,"Harmon, Rivera and Hamilton",Distributor,Automotive,East Darius,France,2022-12-25,1
20239130,310,1318,1,35,3,2,9,3747.26,2416.47,1330.79,3708.25,4119.13,P0310,Filtration Product 310,Filtration,299,806,C01318,Anderson Ltd,Fleet,Automotive,South Reginafort,Austria,2022-08-17,1
20250658,149,944,10,93,2,5,15,2888.13,2511.67,376.46,2882.51,3091.37,P0149,Sensors Product 149,Sensors,441,408,C00944,Cooper-Owens,Distributor,Transportation,West Patriciaville,Austria,2024-02-21,1
20227078,272,3638,1,86,3,2,12,3591.42,2696.98,894.44,3667.39,3796.85,P0272,Turbochargers Product 272,Turbochargers,361,817,C03638,Ramirez and Sons,Distributor,Automotive,Crystalstad,Austria,2021-06-13,1
20226597,469,4547,9,48,7,2,6,2516.42,1575.6,940.82,2604.88,2403.45,P0469,Turbochargers Product 469,Turbochargers,275,157,C04547,Fields-Salinas,OEM,Transportation,Elizabethborough,Poland,2023-11-09,1
20246893,352,3759,10,29,7,4,5,2143.91,1287.11,856.8,2132.28,2250.56,P0352,Filtration Product 352,Filtration,317,686,C03759,"Fox, Bennett and Jones",Distributor,Manufacturing,West Erika,France,2026-05-02,1
20233212,413,3454,9,61,10,1,11,2470.76,2029.51,441.25,2522.98,2541.18,P0413,Filtration Product 413,Filtration,249,343,C03454,Andrews Ltd,Distributor,Automotive,Hernandezfort,Austria,2026-04-02,1
20233728,21,2736,4,62,5,3,1,4358.07,3117.87,1240.2,4363.76,4782.47,P0021,Turbochargers Product 21,Turbochargers,138,197,C02736,"Palmer, Wilson and Cohen",Fleet,Manufacturing,Maryshire,Spain,2019-11-19,1
20224552,193,527,2,119,6,3,8,2051.3,1587.56,463.74,2051.39,2201.34,P0193,Turbochargers Product 193,Turbochargers,376,442,C00527,Anderson-Butler,Distributor,Manufacturing,Keithburgh,Poland,2023-09-06,1
20240352,154,2361,5,49,6,2,8,3214.94,2622.55,592.39,3119.41,3139.42,P0154,Cooling Systems Product 154,Cooling Systems,279,445,C02361,Wallace and Sons,Fleet,Manufacturing,Julieport,Sweden,2018-02-20,1
20220537,154,3982,7,87,4,5,19,134.03,107.75,26.28,137.62,142.38,P0154,Cooling Systems Product 154,Cooling Systems,279,445,C03982,Mcgrath-Dean,Fleet,Automotive,Pagebury,Poland,2019-06-19,1
